Time_Index,z1_natural_gas,z1_coal,z1_nuclear,z2_natural_gas,z2_coal,z2_nuclear,z3_natural_gas,z3_coal,z4_natural_gas,z5_natural_gas,z5_coal,z6_nuclear,z6_coal,z1_solar,z1_wind,z3_solar,z3_wind,z4_solar,z4_wind,z5_solar,z7_solar,z7_wind,z6_wind,z8_solar,z82_natural_gas_1,z83_natural_gas_1,z84_natural_gas_1
3927,1,1,1,1,1,1,1,1,1,1,1,1,1,0.815354,0.528921,0.815354,0.528921,0.815354,0.528921,0.815354,0.815354,0.528921,0.528921,0.815354,1,1,1
3928,1,1,1,1,1,1,1,1,1,1,1,1,1,0.708619,0.538822,0.708619,0.538822,0.708619,0.538822,0.708619,0.708619,0.538822,0.538822,0.708619,1,1,1
3929,1,1,1,1,1,1,1,1,1,1,1,1,1,0.523687,0.498697,0.523687,0.498697,0.523687,0.498697,0.523687,0.523687,0.498697,0.498697,0.523687,1,1,1
3930,1,1,1,1,1,1,1,1,1,1,1,1,1,0.339326,0.467952,0.339326,0.467952,0.339326,0.467952,0.339326,0.339326,0.467952,0.467952,0.339326,1,1,1
3931,1,1,1,1,1,1,1,1,1,1,1,1,1,0.168379,0.376238,0.168379,0.376238,0.168379,0.376238,0.168379,0.168379,0.376238,0.376238,0.168379,1,1,1
3932,1,1,1,1,1,1,1,1,1,1,1,1,1,0.027397,0.337676,0.027397,0.337676,0.027397,0.337676,0.027397,0.027397,0.337676,0.337676,0.027397,1,1,1
3933,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.316311,0,0.316311,0,0.316311,0,0,0.316311,0.316311,0,1,1,1
3934,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.314226,0,0.314226,0,0.314226,0,0,0.314226,0.314226,0,1,1,1
3935,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.294945,0,0.294945,0,0.294945,0,0,0.294945,0.294945,0,1,1,1
3936,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.320479,0,0.320479,0,0.320479,0,0,0.320479,0.320479,0,1,1,1
3937,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.354351,0,0.354351,0,0.354351,0,0,0.354351,0.354351,0,1,1,1
3938,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.346535,0,0.346535,0,0.346535,0,0,0.346535,0.346535,0,1,1,1
3939,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.361647,0,0.361647,0,0.361647,0,0,0.361647,0.361647,0,1,1,1
3940,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.348098,0,0.348098,0,0.348098,0,0,0.348098,0.348098,0,1,1,1
3941,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.338718,0,0.338718,0,0.338718,0,0,0.338718,0.338718,0,1,1,1
3942,1,1,1,1,1,1,1,1,1,1,1,1,1,0.013699,0.266806,0.013699,0.266806,0.013699,0.266806,0.013699,0.013699,0.266806,0.266806,0.013699,1,1,1
3943,1,1,1,1,1,1,1,1,1,1,1,1,1,0.199772,0.246483,0.199772,0.246483,0.199772,0.246483,0.199772,0.199772,0.246483,0.246483,0.199772,1,1,1
3944,1,1,1,1,1,1,1,1,1,1,1,1,1,0.206336,0.223554,0.206336,0.223554,0.206336,0.223554,0.206336,0.206336,0.223554,0.223554,0.206336,1,1,1
3945,1,1,1,1,1,1,1,1,1,1,1,1,1,0.241153,0.189682,0.241153,0.189682,0.241153,0.189682,0.241153,0.241153,0.189682,0.189682,0.241153,1,1,1
3946,1,1,1,1,1,1,1,1,1,1,1,1,1,0.201484,0.189161,0.201484,0.189161,0.201484,0.189161,0.201484,0.201484,0.189161,0.189161,0.201484,1,1,1
3947,1,1,1,1,1,1,1,1,1,1,1,1,1,0.275114,0.217301,0.275114,0.217301,0.275114,0.217301,0.275114,0.275114,0.217301,0.217301,0.275114,1,1,1
3948,1,1,1,1,1,1,1,1,1,1,1,1,1,0.380137,0.232413,0.380137,0.232413,0.380137,0.232413,0.380137,0.380137,0.232413,0.232413,0.380137,1,1,1
3949,1,1,1,1,1,1,1,1,1,1,1,1,1,0.329623,0.199062,0.329623,0.199062,0.329623,0.199062,0.329623,0.329623,0.199062,0.199062,0.329623,1,1,1
3950,1,1,1,1,1,1,1,1,1,1,1,1,1,0.826769,0.238666,0.826769,0.238666,0.826769,0.238666,0.826769,0.826769,0.238666,0.238666,0.826769,1,1,1
3951,1,1,1,1,1,1,1,1,1,1,1,1,1,0.734589,0.191245,0.734589,0.191245,0.734589,0.191245,0.734589,0.734589,0.191245,0.191245,0.734589,1,1,1
3952,1,1,1,1,1,1,1,1,1,1,1,1,1,0.702911,0.156853,0.702911,0.156853,0.702911,0.156853,0.702911,0.702911,0.156853,0.156853,0.702911,1,1,1
3953,1,1,1,1,1,1,1,1,1,1,1,1,1,0.21661,0.149036,0.21661,0.149036,0.21661,0.149036,0.21661,0.21661,0.149036,0.149036,0.21661,1,1,1
3954,1,1,1,1,1,1,1,1,1,1,1,1,1,0.300799,0.142262,0.300799,0.142262,0.300799,0.142262,0.300799,0.300799,0.142262,0.142262,0.300799,1,1,1
3955,1,1,1,1,1,1,1,1,1,1,1,1,1,0.104452,0.077645,0.104452,0.077645,0.104452,0.077645,0.104452,0.104452,0.077645,0.077645,0.104452,1,1,1
3956,1,1,1,1,1,1,1,1,1,1,1,1,1,0.030251,0.062011,0.030251,0.062011,0.030251,0.062011,0.030251,0.030251,0.062011,0.062011,0.030251,1,1,1
3957,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.059406,0,0.059406,0,0.059406,0,0,0.059406,0.059406,0,1,1,1
3958,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.071391,0,0.071391,0,0.071391,0,0,0.071391,0.071391,0,1,1,1
3959,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.067223,0,0.067223,0,0.067223,0,0,0.067223,0.067223,0,1,1,1
3960,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.067223,0,0.067223,0,0.067223,0,0,0.067223,0.067223,0,1,1,1
3961,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.068265,0,0.068265,0,0.068265,0,0,0.068265,0.068265,0,1,1,1
3962,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.056279,0,0.056279,0,0.056279,0,0,0.056279,0.056279,0,1,1,1
3963,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.055758,0,0.055758,0,0.055758,0,0,0.055758,0.055758,0,1,1,1
3964,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.038041,0,0.038041,0,0.038041,0,0,0.038041,0.038041,0,1,1,1
3965,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.029703,0,0.029703,0,0.029703,0,0,0.029703,0.029703,0,1,1,1
3966,1,1,1,1,1,1,1,1,1,1,1,1,1,0.023973,0.035435,0.023973,0.035435,0.023973,0.035435,0.023973,0.023973,0.035435,0.035435,0.023973,1,1,1
3967,1,1,1,1,1,1,1,1,1,1,1,1,1,0.101313,0.041688,0.101313,0.041688,0.101313,0.041688,0.101313,0.101313,0.041688,0.041688,0.101313,1,1,1
3968,1,1,1,1,1,1,1,1,1,1,1,1,1,0.301941,0.03283,0.301941,0.03283,0.301941,0.03283,0.301941,0.301941,0.03283,0.03283,0.301941,1,1,1
3969,1,1,1,1,1,1,1,1,1,1,1,1,1,0.372146,0.047421,0.372146,0.047421,0.372146,0.047421,0.372146,0.372146,0.047421,0.047421,0.372146,1,1,1
3970,1,1,1,1,1,1,1,1,1,1,1,1,1,0.688071,0.076602,0.688071,0.076602,0.688071,0.076602,0.688071,0.688071,0.076602,0.076602,0.688071,1,1,1
3971,1,1,1,1,1,1,1,1,1,1,1,1,1,0.65411,0.1037,0.65411,0.1037,0.65411,0.1037,0.65411,0.65411,0.1037,0.1037,0.65411,1,1,1
3972,1,1,1,1,1,1,1,1,1,1,1,1,1,0.929509,0.126107,0.929509,0.126107,0.929509,0.126107,0.929509,0.929509,0.126107,0.126107,0.929509,1,1,1
3973,1,1,1,1,1,1,1,1,1,1,1,1,1,0.490868,0.136008,0.490868,0.136008,0.490868,0.136008,0.490868,0.490868,0.136008,0.136008,0.490868,1,1,1
3974,1,1,1,1,1,1,1,1,1,1,1,1,1,0.508276,0.195414,0.508276,0.195414,0.508276,0.195414,0.508276,0.508276,0.195414,0.195414,0.508276,1,1,1
3975,1,1,1,1,1,1,1,1,1,1,1,1,1,0.68008,0.2074,0.68008,0.2074,0.68008,0.2074,0.68008,0.68008,0.2074,0.2074,0.68008,1,1,1
3976,1,1,1,1,1,1,1,1,1,1,1,1,1,0.48145,0.192809,0.48145,0.192809,0.48145,0.192809,0.48145,0.48145,0.192809,0.192809,0.48145,1,1,1
3977,1,1,1,1,1,1,1,1,1,1,1,1,1,0.554795,0.198541,0.554795,0.198541,0.554795,0.198541,0.554795,0.554795,0.198541,0.198541,0.554795,1,1,1
3978,1,1,1,1,1,1,1,1,1,1,1,1,1,0.366438,0.219906,0.366438,0.219906,0.366438,0.219906,0.366438,0.366438,0.219906,0.219906,0.366438,1,1,1
3979,1,1,1,1,1,1,1,1,1,1,1,1,1,0.193493,0.200104,0.193493,0.200104,0.193493,0.200104,0.193493,0.193493,0.200104,0.200104,0.193493,1,1,1
3980,1,1,1,1,1,1,1,1,1,1,1,1,1,0.034817,0.116206,0.034817,0.116206,0.034817,0.116206,0.034817,0.034817,0.116206,0.116206,0.034817,1,1,1
3981,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.113601,0,0.113601,0,0.113601,0,0,0.113601,0.113601,0,1,1,1
3982,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.15112,0,0.15112,0,0.15112,0,0,0.15112,0.15112,0,1,1,1
3983,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.190203,0,0.190203,0,0.190203,0,0,0.190203,0.190203,0,1,1,1
3984,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.303283,0,0.303283,0,0.303283,0,0,0.303283,0.303283,0,1,1,1
3985,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.319437,0,0.319437,0,0.319437,0,0,0.319437,0.319437,0,1,1,1
3986,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.329859,0,0.329859,0,0.329859,0,0,0.329859,0.329859,0,1,1,1
3987,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.343408,0,0.343408,0,0.343408,0,0,0.343408,0.343408,0,1,1,1
3988,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.435644,0,0.435644,0,0.435644,0,0,0.435644,0.435644,0,1,1,1
3989,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.496613,0,0.496613,0,0.496613,0,0,0.496613,0.496613,0,1,1,1
3990,1,1,1,1,1,1,1,1,1,1,1,1,1,0.072774,0.500782,0.072774,0.500782,0.072774,0.500782,0.072774,0.072774,0.500782,0.500782,0.072774,1,1,1
3991,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24258,0.483585,0.24258,0.483585,0.24258,0.483585,0.24258,0.24258,0.483585,0.483585,0.24258,1,1,1
3992,1,1,1,1,1,1,1,1,1,1,1,1,1,0.430936,0.421053,0.430936,0.421053,0.430936,0.421053,0.430936,0.430936,0.421053,0.421053,0.430936,1,1,1
3993,1,1,1,1,1,1,1,1,1,1,1,1,1,0.614155,0.375717,0.614155,0.375717,0.614155,0.375717,0.614155,0.614155,0.375717,0.375717,0.614155,1,1,1
3994,1,1,1,1,1,1,1,1,1,1,1,1,1,0.769692,0.319437,0.769692,0.319437,0.769692,0.319437,0.769692,0.769692,0.319437,0.319437,0.769692,1,1,1
3995,1,1,1,1,1,1,1,1,1,1,1,1,1,0.888413,0.255862,0.888413,0.255862,0.888413,0.255862,0.888413,0.888413,0.255862,0.255862,0.888413,1,1,1
3996,1,1,1,1,1,1,1,1,1,1,1,1,1,0.949486,0.194372,0.949486,0.194372,0.949486,0.194372,0.949486,0.949486,0.194372,0.194372,0.949486,1,1,1
3997,1,1,1,1,1,1,1,1,1,1,1,1,1,0.983162,0.150078,0.983162,0.150078,0.983162,0.150078,0.983162,0.983162,0.150078,0.150078,0.983162,1,1,1
3998,1,1,1,1,1,1,1,1,1,1,1,1,1,0.934646,0.134966,0.934646,0.134966,0.934646,0.134966,0.934646,0.934646,0.134966,0.134966,0.934646,1,1,1
3999,1,1,1,1,1,1,1,1,1,1,1,1,1,0.846176,0.164148,0.846176,0.164148,0.846176,0.164148,0.846176,0.846176,0.164148,0.164148,0.846176,1,1,1
4000,1,1,1,1,1,1,1,1,1,1,1,1,1,0.725457,0.190203,0.725457,0.190203,0.725457,0.190203,0.725457,0.725457,0.190203,0.190203,0.725457,1,1,1
4001,1,1,1,1,1,1,1,1,1,1,1,1,1,0.542237,0.18864,0.542237,0.18864,0.542237,0.18864,0.542237,0.542237,0.18864,0.18864,0.542237,1,1,1
4002,1,1,1,1,1,1,1,1,1,1,1,1,1,0.355023,0.189682,0.355023,0.189682,0.355023,0.189682,0.355023,0.355023,0.189682,0.189682,0.355023,1,1,1
4003,1,1,1,1,1,1,1,1,1,1,1,1,1,0.172945,0.197499,0.172945,0.197499,0.172945,0.197499,0.172945,0.172945,0.197499,0.197499,0.172945,1,1,1
4004,1,1,1,1,1,1,1,1,1,1,1,1,1,0.031393,0.251694,0.031393,0.251694,0.031393,0.251694,0.031393,0.031393,0.251694,0.251694,0.031393,1,1,1
4005,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.255341,0,0.255341,0,0.255341,0,0,0.255341,0.255341,0,1,1,1
4006,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.202189,0,0.202189,0,0.202189,0,0,0.202189,0.202189,0,1,1,1
4007,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.183429,0,0.183429,0,0.183429,0,0,0.183429,0.183429,0,1,1,1
4008,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.202189,0,0.202189,0,0.202189,0,0,0.202189,0.202189,0,1,1,1
4009,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.286087,0,0.286087,0,0.286087,0,0,0.286087,0.286087,0,1,1,1
4010,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.269411,0,0.269411,0,0.269411,0,0,0.269411,0.269411,0,1,1,1
4011,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.226681,0,0.226681,0,0.226681,0,0,0.226681,0.226681,0,1,1,1
4012,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.206879,0,0.206879,0,0.206879,0,0,0.206879,0.206879,0,1,1,1
4013,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.203752,0,0.203752,0,0.203752,0,0,0.203752,0.203752,0,1,1,1
4014,1,1,1,1,1,1,1,1,1,1,1,1,1,0.029966,0.08963,0.029966,0.08963,0.029966,0.08963,0.029966,0.029966,0.08963,0.08963,0.029966,1,1,1
4015,1,1,1,1,1,1,1,1,1,1,1,1,1,0.054224,0.015633,0.054224,0.015633,0.054224,0.015633,0.054224,0.054224,0.015633,0.015633,0.054224,1,1,1
4016,1,1,1,1,1,1,1,1,1,1,1,1,1,0.291096,0.015633,0.291096,0.015633,0.291096,0.015633,0.291096,0.291096,0.015633,0.015633,0.291096,1,1,1
4017,1,1,1,1,1,1,1,1,1,1,1,1,1,0.318779,0.043252,0.318779,0.043252,0.318779,0.043252,0.318779,0.318779,0.043252,0.043252,0.318779,1,1,1
4018,1,1,1,1,1,1,1,1,1,1,1,1,1,0.665525,0.032308,0.665525,0.032308,0.665525,0.032308,0.665525,0.665525,0.032308,0.032308,0.665525,1,1,1
4019,1,1,1,1,1,1,1,1,1,1,1,1,1,0.857591,0.031266,0.857591,0.031266,0.857591,0.031266,0.857591,0.857591,0.031266,0.031266,0.857591,1,1,1
4020,1,1,1,1,1,1,1,1,1,1,1,1,1,0.763413,0.029182,0.763413,0.029182,0.763413,0.029182,0.763413,0.763413,0.029182,0.029182,0.763413,1,1,1
4021,1,1,1,1,1,1,1,1,1,1,1,1,1,0.976884,0.034393,0.976884,0.034393,0.976884,0.034393,0.976884,0.976884,0.034393,0.034393,0.976884,1,1,1
4022,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933219,0.057843,0.933219,0.057843,0.933219,0.057843,0.933219,0.933219,0.057843,0.057843,0.933219,1,1,1
4023,1,1,1,1,1,1,1,1,1,1,1,1,1,0.847032,0.08963,0.847032,0.08963,0.847032,0.08963,0.847032,0.847032,0.08963,0.08963,0.847032,1,1,1
4024,1,1,1,1,1,1,1,1,1,1,1,1,1,0.725171,0.184471,0.725171,0.184471,0.725171,0.184471,0.725171,0.725171,0.184471,0.184471,0.725171,1,1,1
4025,1,1,1,1,1,1,1,1,1,1,1,1,1,0.548231,0.19333,0.548231,0.19333,0.548231,0.19333,0.548231,0.548231,0.19333,0.19333,0.548231,1,1,1
4026,1,1,1,1,1,1,1,1,1,1,1,1,1,0.361587,0.152684,0.361587,0.152684,0.361587,0.152684,0.361587,0.361587,0.152684,0.152684,0.361587,1,1,1
4027,1,1,1,1,1,1,1,1,1,1,1,1,1,0.190639,0.223033,0.190639,0.223033,0.190639,0.223033,0.190639,0.190639,0.223033,0.223033,0.190639,1,1,1
4028,1,1,1,1,1,1,1,1,1,1,1,1,1,0.033105,0.327254,0.033105,0.327254,0.033105,0.327254,0.033105,0.033105,0.327254,0.327254,0.033105,1,1,1
4029,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.242835,0,0.242835,0,0.242835,0,0,0.242835,0.242835,0,1,1,1
4030,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.233455,0,0.233455,0,0.233455,0,0,0.233455,0.233455,0,1,1,1
4031,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.158416,0,0.158416,0,0.158416,0,0,0.158416,0.158416,0,1,1,1
4032,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.118291,0,0.118291,0,0.118291,0,0,0.118291,0.118291,0,1,1,1
4033,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.186555,0,0.186555,0,0.186555,0,0,0.186555,0.186555,0,1,1,1
4034,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.118812,0,0.118812,0,0.118812,0,0,0.118812,0.118812,0,1,1,1
4035,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.111516,0,0.111516,0,0.111516,0,0,0.111516,0.111516,0,1,1,1
4036,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.150078,0,0.150078,0,0.150078,0,0,0.150078,0.150078,0,1,1,1
4037,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.161542,0,0.161542,0,0.161542,0,0,0.161542,0.161542,0,1,1,1
4038,1,1,1,1,1,1,1,1,1,1,1,1,1,0.04024,0.131839,0.04024,0.131839,0.04024,0.131839,0.04024,0.04024,0.131839,0.131839,0.04024,1,1,1
4039,1,1,1,1,1,1,1,1,1,1,1,1,1,0.204053,0.110474,0.204053,0.110474,0.204053,0.110474,0.204053,0.204053,0.110474,0.110474,0.204053,1,1,1
4040,1,1,1,1,1,1,1,1,1,1,1,1,1,0.369863,0.099531,0.369863,0.099531,0.369863,0.099531,0.369863,0.369863,0.099531,0.099531,0.369863,1,1,1
4041,1,1,1,1,1,1,1,1,1,1,1,1,1,0.431507,0.109953,0.431507,0.109953,0.431507,0.109953,0.431507,0.431507,0.109953,0.109953,0.431507,1,1,1
4042,1,1,1,1,1,1,1,1,1,1,1,1,1,0.681507,0.116206,0.681507,0.116206,0.681507,0.116206,0.681507,0.681507,0.116206,0.116206,0.681507,1,1,1
4043,1,1,1,1,1,1,1,1,1,1,1,1,1,0.505993,0.127671,0.505993,0.127671,0.505993,0.127671,0.505993,0.505993,0.127671,0.127671,0.505993,1,1,1
4044,1,1,1,1,1,1,1,1,1,1,1,1,1,0.431792,0.171965,0.431792,0.171965,0.431792,0.171965,0.431792,0.431792,0.171965,0.171965,0.431792,1,1,1
4045,1,1,1,1,1,1,1,1,1,1,1,1,1,0.866438,0.181866,0.866438,0.181866,0.866438,0.181866,0.866438,0.866438,0.181866,0.181866,0.866438,1,1,1
4046,1,1,1,1,1,1,1,1,1,1,1,1,1,0.857877,0.193851,0.857877,0.193851,0.857877,0.193851,0.857877,0.857877,0.193851,0.193851,0.857877,1,1,1
4047,1,1,1,1,1,1,1,1,1,1,1,1,1,0.777397,0.209484,0.777397,0.209484,0.777397,0.209484,0.777397,0.777397,0.209484,0.209484,0.777397,1,1,1
4048,1,1,1,1,1,1,1,1,1,1,1,1,1,0.586187,0.284523,0.586187,0.284523,0.586187,0.284523,0.586187,0.586187,0.284523,0.284523,0.586187,1,1,1
4049,1,1,1,1,1,1,1,1,1,1,1,1,1,0.462043,0.29703,0.462043,0.29703,0.462043,0.29703,0.462043,0.462043,0.29703,0.29703,0.462043,1,1,1
4050,1,1,1,1,1,1,1,1,1,1,1,1,1,0.205765,0.315789,0.205765,0.315789,0.205765,0.315789,0.205765,0.205765,0.315789,0.315789,0.205765,1,1,1
4051,1,1,1,1,1,1,1,1,1,1,1,1,1,0.080765,0.310578,0.080765,0.310578,0.080765,0.310578,0.080765,0.080765,0.310578,0.310578,0.080765,1,1,1
4052,1,1,1,1,1,1,1,1,1,1,1,1,1,0.017409,0.281918,0.017409,0.281918,0.017409,0.281918,0.017409,0.017409,0.281918,0.281918,0.017409,1,1,1
4053,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.253778,0,0.253778,0,0.253778,0,0,0.253778,0.253778,0,1,1,1
4054,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.253257,0,0.253257,0,0.253257,0,0,0.253257,0.253257,0,1,1,1
4055,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.252736,0,0.252736,0,0.252736,0,0,0.252736,0.252736,0,1,1,1
4056,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.260552,0,0.260552,0,0.260552,0,0,0.260552,0.260552,0,1,1,1
4057,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.206879,0,0.206879,0,0.206879,0,0,0.206879,0.206879,0,1,1,1
4058,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.157374,0,0.157374,0,0.157374,0,0,0.157374,0.157374,0,1,1,1
4059,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.143304,0,0.143304,0,0.143304,0,0,0.143304,0.143304,0,1,1,1
4060,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.128713,0,0.128713,0,0.128713,0,0,0.128713,0.128713,0,1,1,1
4061,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.126107,0,0.126107,0,0.126107,0,0,0.126107,0.126107,0,1,1,1
4062,1,1,1,1,1,1,1,1,1,1,1,1,1,0.059075,0.085982,0.059075,0.085982,0.059075,0.085982,0.059075,0.059075,0.085982,0.085982,0.059075,1,1,1
4063,1,1,1,1,1,1,1,1,1,1,1,1,1,0.180365,0.033872,0.180365,0.033872,0.180365,0.033872,0.180365,0.180365,0.033872,0.033872,0.180365,1,1,1
4064,1,1,1,1,1,1,1,1,1,1,1,1,1,0.194349,0.024492,0.194349,0.024492,0.194349,0.024492,0.194349,0.194349,0.024492,0.024492,0.194349,1,1,1
4065,1,1,1,1,1,1,1,1,1,1,1,1,1,0.423801,0.022408,0.423801,0.022408,0.423801,0.022408,0.423801,0.423801,0.022408,0.022408,0.423801,1,1,1
4066,1,1,1,1,1,1,1,1,1,1,1,1,1,0.420662,0.022408,0.420662,0.022408,0.420662,0.022408,0.420662,0.420662,0.022408,0.022408,0.420662,1,1,1
4067,1,1,1,1,1,1,1,1,1,1,1,1,1,0.746575,0.031266,0.746575,0.031266,0.746575,0.031266,0.746575,0.746575,0.031266,0.031266,0.746575,1,1,1
4068,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17637,0.06149,0.17637,0.06149,0.17637,0.06149,0.17637,0.17637,0.06149,0.06149,0.17637,1,1,1
4069,1,1,1,1,1,1,1,1,1,1,1,1,1,0.30879,0.083377,0.30879,0.083377,0.30879,0.083377,0.30879,0.30879,0.083377,0.083377,0.30879,1,1,1
4070,1,1,1,1,1,1,1,1,1,1,1,1,1,0.357591,0.091193,0.357591,0.091193,0.357591,0.091193,0.357591,0.357591,0.091193,0.091193,0.357591,1,1,1
4071,1,1,1,1,1,1,1,1,1,1,1,1,1,0.326769,0.090151,0.326769,0.090151,0.326769,0.090151,0.326769,0.326769,0.090151,0.090151,0.326769,1,1,1
4072,1,1,1,1,1,1,1,1,1,1,1,1,1,0.516267,0.076602,0.516267,0.076602,0.516267,0.076602,0.516267,0.516267,0.076602,0.076602,0.516267,1,1,1
4073,1,1,1,1,1,1,1,1,1,1,1,1,1,0.331336,0.073997,0.331336,0.073997,0.331336,0.073997,0.331336,0.331336,0.073997,0.073997,0.331336,1,1,1
4074,1,1,1,1,1,1,1,1,1,1,1,1,1,0.136986,0.06618,0.136986,0.06618,0.136986,0.06618,0.136986,0.136986,0.06618,0.06618,0.136986,1,1,1
4075,1,1,1,1,1,1,1,1,1,1,1,1,1,0.050228,0.054716,0.050228,0.054716,0.050228,0.054716,0.050228,0.050228,0.054716,0.054716,0.050228,1,1,1
4076,1,1,1,1,1,1,1,1,1,1,1,1,1,0.020548,0.05211,0.020548,0.05211,0.020548,0.05211,0.020548,0.020548,0.05211,0.05211,0.020548,1,1,1
4077,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.06149,0,0.06149,0,0.06149,0,0,0.06149,0.06149,0,1,1,1
4078,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.082856,0,0.082856,0,0.082856,0,0,0.082856,0.082856,0,1,1,1
4079,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.105784,0,0.105784,0,0.105784,0,0,0.105784,0.105784,0,1,1,1
4080,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.107869,0,0.107869,0,0.107869,0,0,0.107869,0.107869,0,1,1,1
4081,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.111516,0,0.111516,0,0.111516,0,0,0.111516,0.111516,0,1,1,1
4082,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.100573,0,0.100573,0,0.100573,0,0,0.100573,0.100573,0,1,1,1
4083,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.102658,0,0.102658,0,0.102658,0,0,0.102658,0.102658,0,1,1,1
4084,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.09901,0,0.09901,0,0.09901,0,0,0.09901,0.09901,0,1,1,1
4085,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.100573,0,0.100573,0,0.100573,0,0,0.100573,0.100573,0,1,1,1
4086,1,1,1,1,1,1,1,1,1,1,1,1,1,0.031393,0.078166,0.031393,0.078166,0.031393,0.078166,0.031393,0.031393,0.078166,0.078166,0.031393,1,1,1
4087,1,1,1,1,1,1,1,1,1,1,1,1,1,0.080479,0.042209,0.080479,0.042209,0.080479,0.042209,0.080479,0.080479,0.042209,0.042209,0.080479,1,1,1
4088,1,1,1,1,1,1,1,1,1,1,1,1,1,0.424372,0.034393,0.424372,0.034393,0.424372,0.034393,0.424372,0.424372,0.034393,0.034393,0.424372,1,1,1
4089,1,1,1,1,1,1,1,1,1,1,1,1,1,0.605594,0.026055,0.605594,0.026055,0.605594,0.026055,0.605594,0.605594,0.026055,0.026055,0.605594,1,1,1
4090,1,1,1,1,1,1,1,1,1,1,1,1,1,0.76855,0.024492,0.76855,0.024492,0.76855,0.024492,0.76855,0.76855,0.024492,0.024492,0.76855,1,1,1
4091,1,1,1,1,1,1,1,1,1,1,1,1,1,0.893265,0.024492,0.893265,0.024492,0.893265,0.024492,0.893265,0.893265,0.024492,0.024492,0.893265,1,1,1
