Time_Index,z1_natural_gas,z1_coal,z1_nuclear,z2_natural_gas,z2_coal,z2_nuclear,z3_natural_gas,z3_coal,z4_natural_gas,z5_natural_gas,z5_coal,z7_natural_gas,z7_coal,z1_solar,z1_wind,z3_solar,z3_wind,z4_solar,z4_wind,z5_solar,z7_solar,z7_wind,z6_wind,z8_solar
4591,1,1,1,1,1,1,1,1,1,1,1,1,1,0.206621,0.060969,0.206621,0.060969,0.206621,0.060969,0.206621,0.206621,0.060969,0.060969,0.206621
4592,1,1,1,1,1,1,1,1,1,1,1,1,1,0.395263,0.071391,0.395263,0.071391,0.395263,0.071391,0.395263,0.395263,0.071391,0.071391,0.395263
4593,1,1,1,1,1,1,1,1,1,1,1,1,1,0.576199,0.08025,0.576199,0.08025,0.576199,0.08025,0.576199,0.576199,0.08025,0.08025,0.576199
4594,1,1,1,1,1,1,1,1,1,1,1,1,1,0.732306,0.096404,0.732306,0.096404,0.732306,0.096404,0.732306,0.732306,0.096404,0.096404,0.732306
4595,1,1,1,1,1,1,1,1,1,1,1,1,1,0.789954,0.118291,0.789954,0.118291,0.789954,0.118291,0.789954,0.789954,0.118291,0.118291,0.789954
4596,1,1,1,1,1,1,1,1,1,1,1,1,1,0.649829,0.124544,0.649829,0.124544,0.649829,0.124544,0.649829,0.649829,0.124544,0.124544,0.649829
4597,1,1,1,1,1,1,1,1,1,1,1,1,1,0.946347,0.132882,0.946347,0.132882,0.946347,0.132882,0.946347,0.946347,0.132882,0.132882,0.946347
4598,1,1,1,1,1,1,1,1,1,1,1,1,1,0.679224,0.140177,0.679224,0.140177,0.679224,0.140177,0.679224,0.679224,0.140177,0.140177,0.679224
4599,1,1,1,1,1,1,1,1,1,1,1,1,1,0.776826,0.139656,0.776826,0.139656,0.776826,0.139656,0.776826,0.776826,0.139656,0.139656,0.776826
4600,1,1,1,1,1,1,1,1,1,1,1,1,1,0.572203,0.195414,0.572203,0.195414,0.572203,0.195414,0.572203,0.572203,0.195414,0.195414,0.572203
4601,1,1,1,1,1,1,1,1,1,1,1,1,1,0.239726,0.237103,0.239726,0.237103,0.239726,0.237103,0.239726,0.239726,0.237103,0.237103,0.239726
4602,1,1,1,1,1,1,1,1,1,1,1,1,1,0.361872,0.227723,0.361872,0.227723,0.361872,0.227723,0.361872,0.361872,0.227723,0.227723,0.361872
4603,1,1,1,1,1,1,1,1,1,1,1,1,1,0.086473,0.156331,0.086473,0.156331,0.086473,0.156331,0.086473,0.086473,0.156331,0.156331,0.086473
4604,1,1,1,1,1,1,1,1,1,1,1,1,1,0.035103,0.14174,0.035103,0.14174,0.035103,0.14174,0.035103,0.035103,0.14174,0.14174,0.035103
4605,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.165711,0,0.165711,0,0.165711,0,0,0.165711,0.165711,0
4606,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.201668,0,0.201668,0,0.201668,0,0,0.201668,0.201668,0
4607,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.190724,0,0.190724,0,0.190724,0,0,0.190724,0.190724,0
4608,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.182908,0,0.182908,0,0.182908,0,0,0.182908,0.182908,0
4609,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.175091,0,0.175091,0,0.175091,0,0,0.175091,0.175091,0
4610,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.17926,0,0.17926,0,0.17926,0,0,0.17926,0.17926,0
4611,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.169359,0,0.169359,0,0.169359,0,0,0.169359,0.169359,0
4612,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.15581,0,0.15581,0,0.15581,0,0,0.15581,0.15581,0
4613,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001142,0.143825,0.001142,0.143825,0.001142,0.143825,0.001142,0.001142,0.143825,0.143825,0.001142
4614,1,1,1,1,1,1,1,1,1,1,1,1,1,0.039954,0.106305,0.039954,0.106305,0.039954,0.106305,0.039954,0.039954,0.106305,0.106305,0.039954
4615,1,1,1,1,1,1,1,1,1,1,1,1,1,0.193493,0.078687,0.193493,0.078687,0.193493,0.078687,0.193493,0.193493,0.078687,0.078687,0.193493
4616,1,1,1,1,1,1,1,1,1,1,1,1,1,0.392123,0.05211,0.392123,0.05211,0.392123,0.05211,0.392123,0.392123,0.05211,0.05211,0.392123
4617,1,1,1,1,1,1,1,1,1,1,1,1,1,0.57734,0.048984,0.57734,0.048984,0.57734,0.048984,0.57734,0.57734,0.048984,0.048984,0.57734
4618,1,1,1,1,1,1,1,1,1,1,1,1,1,0.736587,0.056279,0.736587,0.056279,0.736587,0.056279,0.736587,0.736587,0.056279,0.056279,0.736587
4619,1,1,1,1,1,1,1,1,1,1,1,1,1,0.861016,0.067744,0.861016,0.067744,0.861016,0.067744,0.861016,0.861016,0.067744,0.067744,0.861016
4620,1,1,1,1,1,1,1,1,1,1,1,1,1,0.937785,0.084419,0.937785,0.084419,0.937785,0.084419,0.937785,0.937785,0.084419,0.084419,0.937785
4621,1,1,1,1,1,1,1,1,1,1,1,1,1,0.961187,0.093799,0.961187,0.093799,0.961187,0.093799,0.961187,0.961187,0.093799,0.093799,0.961187
4622,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93008,0.11777,0.93008,0.11777,0.93008,0.11777,0.93008,0.93008,0.11777,0.11777,0.93008
4623,1,1,1,1,1,1,1,1,1,1,1,1,1,0.84532,0.125586,0.84532,0.125586,0.84532,0.125586,0.84532,0.84532,0.125586,0.125586,0.84532
4624,1,1,1,1,1,1,1,1,1,1,1,1,1,0.71661,0.136529,0.71661,0.136529,0.71661,0.136529,0.71661,0.71661,0.136529,0.136529,0.71661
4625,1,1,1,1,1,1,1,1,1,1,1,1,1,0.543094,0.12246,0.543094,0.12246,0.543094,0.12246,0.543094,0.543094,0.12246,0.12246,0.543094
4626,1,1,1,1,1,1,1,1,1,1,1,1,1,0.328482,0.097447,0.328482,0.097447,0.328482,0.097447,0.328482,0.328482,0.097447,0.097447,0.328482
4627,1,1,1,1,1,1,1,1,1,1,1,1,1,0.176655,0.092236,0.176655,0.092236,0.176655,0.092236,0.176655,0.176655,0.092236,0.092236,0.176655
4628,1,1,1,1,1,1,1,1,1,1,1,1,1,0.035388,0.142262,0.035388,0.142262,0.035388,0.142262,0.035388,0.035388,0.142262,0.142262,0.035388
4629,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.18395,0,0.18395,0,0.18395,0,0,0.18395,0.18395,0
4630,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.196978,0,0.196978,0,0.196978,0,0,0.196978,0.196978,0
4631,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.208442,0,0.208442,0,0.208442,0,0,0.208442,0.208442,0
4632,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.25482,0,0.25482,0,0.25482,0,0,0.25482,0.25482,0
4633,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.269932,0,0.269932,0,0.269932,0,0,0.269932,0.269932,0
4634,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.228244,0,0.228244,0,0.228244,0,0,0.228244,0.228244,0
4635,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.183429,0,0.183429,0,0.183429,0,0,0.183429,0.183429,0
4636,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.172486,0,0.172486,0,0.172486,0,0,0.172486,0.172486,0
4637,1,1,1,1,1,1,1,1,1,1,1,1,1,0.001142,0.167275,0.001142,0.167275,0.001142,0.167275,0.001142,0.001142,0.167275,0.167275,0.001142
4638,1,1,1,1,1,1,1,1,1,1,1,1,1,0.03653,0.139135,0.03653,0.139135,0.03653,0.139135,0.03653,0.03653,0.139135,0.139135,0.03653
4639,1,1,1,1,1,1,1,1,1,1,1,1,1,0.190354,0.09432,0.190354,0.09432,0.190354,0.09432,0.190354,0.190354,0.09432,0.09432,0.190354
4640,1,1,1,1,1,1,1,1,1,1,1,1,1,0.389269,0.101094,0.389269,0.101094,0.389269,0.101094,0.389269,0.389269,0.101094,0.101094,0.389269
4641,1,1,1,1,1,1,1,1,1,1,1,1,1,0.573345,0.085461,0.573345,0.085461,0.573345,0.085461,0.573345,0.573345,0.085461,0.085461,0.573345
4642,1,1,1,1,1,1,1,1,1,1,1,1,1,0.723459,0.06618,0.723459,0.06618,0.723459,0.06618,0.723459,0.723459,0.06618,0.06618,0.723459
4643,1,1,1,1,1,1,1,1,1,1,1,1,1,0.848174,0.064617,0.848174,0.064617,0.848174,0.064617,0.848174,0.848174,0.064617,0.064617,0.848174
4644,1,1,1,1,1,1,1,1,1,1,1,1,1,0.932078,0.059406,0.932078,0.059406,0.932078,0.059406,0.932078,0.932078,0.059406,0.059406,0.932078
4645,1,1,1,1,1,1,1,1,1,1,1,1,1,0.950057,0.043773,0.950057,0.043773,0.950057,0.043773,0.950057,0.950057,0.043773,0.043773,0.950057
4646,1,1,1,1,1,1,1,1,1,1,1,1,1,0.884703,0.050026,0.884703,0.050026,0.884703,0.050026,0.884703,0.884703,0.050026,0.050026,0.884703
4647,1,1,1,1,1,1,1,1,1,1,1,1,1,0.796233,0.063054,0.796233,0.063054,0.796233,0.063054,0.796233,0.796233,0.063054,0.063054,0.796233
4648,1,1,1,1,1,1,1,1,1,1,1,1,1,0.645263,0.06618,0.645263,0.06618,0.645263,0.06618,0.645263,0.645263,0.06618,0.06618,0.645263
4649,1,1,1,1,1,1,1,1,1,1,1,1,1,0.468322,0.067744,0.468322,0.067744,0.468322,0.067744,0.468322,0.468322,0.067744,0.067744,0.468322
4650,1,1,1,1,1,1,1,1,1,1,1,1,1,0.244863,0.066701,0.244863,0.066701,0.244863,0.066701,0.244863,0.244863,0.066701,0.066701,0.244863
4651,1,1,1,1,1,1,1,1,1,1,1,1,1,0.078767,0.067744,0.078767,0.067744,0.078767,0.067744,0.078767,0.078767,0.067744,0.067744,0.078767
4652,1,1,1,1,1,1,1,1,1,1,1,1,1,0.023402,0.108911,0.023402,0.108911,0.023402,0.108911,0.023402,0.023402,0.108911,0.108911,0.023402
4653,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.119333,0,0.119333,0,0.119333,0,0,0.119333,0.119333,0
4654,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.138093,0,0.138093,0,0.138093,0,0,0.138093,0.138093,0
4655,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.144346,0,0.144346,0,0.144346,0,0,0.144346,0.144346,0
4656,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.138614,0,0.138614,0,0.138614,0,0,0.138614,0.138614,0
4657,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.12715,0,0.12715,0,0.12715,0,0,0.12715,0.12715,0
4658,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.093799,0,0.093799,0,0.093799,0,0,0.093799,0.093799,0
4659,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.071912,0,0.071912,0,0.071912,0,0,0.071912,0.071912,0
4660,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.053674,0,0.053674,0,0.053674,0,0,0.053674,0.053674,0
4661,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000856,0.057322,0.000856,0.057322,0.000856,0.057322,0.000856,0.000856,0.057322,0.057322,0.000856
4662,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011986,0.067744,0.011986,0.067744,0.011986,0.067744,0.011986,0.011986,0.067744,0.067744,0.011986
4663,1,1,1,1,1,1,1,1,1,1,1,1,1,0.073059,0.036477,0.073059,0.036477,0.073059,0.036477,0.073059,0.073059,0.036477,0.036477,0.073059
4664,1,1,1,1,1,1,1,1,1,1,1,1,1,0.217466,0.041167,0.217466,0.041167,0.217466,0.041167,0.217466,0.217466,0.041167,0.041167,0.217466
4665,1,1,1,1,1,1,1,1,1,1,1,1,1,0.285959,0.042731,0.285959,0.042731,0.285959,0.042731,0.285959,0.285959,0.042731,0.042731,0.285959
4666,1,1,1,1,1,1,1,1,1,1,1,1,1,0.299372,0.042731,0.299372,0.042731,0.299372,0.042731,0.299372,0.299372,0.042731,0.042731,0.299372
4667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.481735,0.036998,0.481735,0.036998,0.481735,0.036998,0.481735,0.481735,0.036998,0.036998,0.481735
4668,1,1,1,1,1,1,1,1,1,1,1,1,1,0.540811,0.041167,0.540811,0.041167,0.540811,0.041167,0.540811,0.540811,0.041167,0.041167,0.540811
4669,1,1,1,1,1,1,1,1,1,1,1,1,1,0.781393,0.032308,0.781393,0.032308,0.781393,0.032308,0.781393,0.781393,0.032308,0.032308,0.781393
4670,1,1,1,1,1,1,1,1,1,1,1,1,1,0.872432,0.038562,0.872432,0.038562,0.872432,0.038562,0.872432,0.872432,0.038562,0.038562,0.872432
4671,1,1,1,1,1,1,1,1,1,1,1,1,1,0.82734,0.035956,0.82734,0.035956,0.82734,0.035956,0.82734,0.82734,0.035956,0.035956,0.82734
4672,1,1,1,1,1,1,1,1,1,1,1,1,1,0.716895,0.031787,0.716895,0.031787,0.716895,0.031787,0.716895,0.716895,0.031787,0.031787,0.716895
4673,1,1,1,1,1,1,1,1,1,1,1,1,1,0.543094,0.036477,0.543094,0.036477,0.543094,0.036477,0.543094,0.543094,0.036477,0.036477,0.543094
4674,1,1,1,1,1,1,1,1,1,1,1,1,1,0.28653,0.038041,0.28653,0.038041,0.28653,0.038041,0.28653,0.28653,0.038041,0.038041,0.28653
4675,1,1,1,1,1,1,1,1,1,1,1,1,1,0.184075,0.046899,0.184075,0.046899,0.184075,0.046899,0.184075,0.184075,0.046899,0.046899,0.184075
4676,1,1,1,1,1,1,1,1,1,1,1,1,1,0.028824,0.044815,0.028824,0.044815,0.028824,0.044815,0.028824,0.028824,0.044815,0.044815,0.028824
4677,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.054716,0,0.054716,0,0.054716,0,0,0.054716,0.054716,0
4678,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.051068,0,0.051068,0,0.051068,0,0,0.051068,0.051068,0
4679,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.033351,0,0.033351,0,0.033351,0,0,0.033351,0.033351,0
4680,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.02814,0,0.02814,0,0.02814,0,0,0.02814,0.02814,0
4681,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.02814,0,0.02814,0,0.02814,0,0,0.02814,0.02814,0
4682,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.026576,0,0.026576,0,0.026576,0,0,0.026576,0.026576,0
4683,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.020844,0,0.020844,0,0.020844,0,0,0.020844,0.020844,0
4684,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.013028,0,0.013028,0,0.013028,0,0,0.013028,0.013028,0
4685,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000571,0.013028,0.000571,0.013028,0.000571,0.013028,0.000571,0.000571,0.013028,0.013028,0.000571
4686,1,1,1,1,1,1,1,1,1,1,1,1,1,0.022546,0.011985,0.022546,0.011985,0.022546,0.011985,0.022546,0.022546,0.011985,0.011985,0.022546
4687,1,1,1,1,1,1,1,1,1,1,1,1,1,0.163527,0.007295,0.163527,0.007295,0.163527,0.007295,0.163527,0.163527,0.007295,0.007295,0.163527
4688,1,1,1,1,1,1,1,1,1,1,1,1,1,0.187785,0.006774,0.187785,0.006774,0.187785,0.006774,0.187785,0.187785,0.006774,0.006774,0.187785
4689,1,1,1,1,1,1,1,1,1,1,1,1,1,0.18008,0.006253,0.18008,0.006253,0.18008,0.006253,0.18008,0.18008,0.006253,0.006253,0.18008
4690,1,1,1,1,1,1,1,1,1,1,1,1,1,0.23516,0.009901,0.23516,0.009901,0.23516,0.009901,0.23516,0.23516,0.009901,0.009901,0.23516
4691,1,1,1,1,1,1,1,1,1,1,1,1,1,0.384418,0.012507,0.384418,0.012507,0.384418,0.012507,0.384418,0.384418,0.012507,0.012507,0.384418
4692,1,1,1,1,1,1,1,1,1,1,1,1,1,0.422374,0.020323,0.422374,0.020323,0.422374,0.020323,0.422374,0.422374,0.020323,0.020323,0.422374
4693,1,1,1,1,1,1,1,1,1,1,1,1,1,0.321062,0.034914,0.321062,0.034914,0.321062,0.034914,0.321062,0.321062,0.034914,0.034914,0.321062
4694,1,1,1,1,1,1,1,1,1,1,1,1,1,0.395548,0.02814,0.395548,0.02814,0.395548,0.02814,0.395548,0.395548,0.02814,0.02814,0.395548
4695,1,1,1,1,1,1,1,1,1,1,1,1,1,0.446062,0.022408,0.446062,0.022408,0.446062,0.022408,0.446062,0.446062,0.022408,0.022408,0.446062
4696,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5996,0.025013,0.5996,0.025013,0.5996,0.025013,0.5996,0.5996,0.025013,0.025013,0.5996
4697,1,1,1,1,1,1,1,1,1,1,1,1,1,0.54395,0.031787,0.54395,0.031787,0.54395,0.031787,0.54395,0.54395,0.031787,0.031787,0.54395
4698,1,1,1,1,1,1,1,1,1,1,1,1,1,0.242865,0.033351,0.242865,0.033351,0.242865,0.033351,0.242865,0.242865,0.033351,0.033351,0.242865
4699,1,1,1,1,1,1,1,1,1,1,1,1,1,0.170662,0.02345,0.170662,0.02345,0.170662,0.02345,0.170662,0.170662,0.02345,0.02345,0.170662
4700,1,1,1,1,1,1,1,1,1,1,1,1,1,0.030537,0.020844,0.030537,0.020844,0.030537,0.020844,0.030537,0.030537,0.020844,0.020844,0.030537
4701,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.025013,0,0.025013,0,0.025013,0,0,0.025013,0.025013,0
4702,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.075039,0,0.075039,0,0.075039,0,0,0.075039,0.075039,0
4703,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.095883,0,0.095883,0,0.095883,0,0,0.095883,0.095883,0
4704,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.045336,0,0.045336,0,0.045336,0,0,0.045336,0.045336,0
4705,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.025534,0,0.025534,0,0.025534,0,0,0.025534,0.025534,0
4706,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.026055,0,0.026055,0,0.026055,0,0,0.026055,0.026055,0
4707,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.031266,0,0.031266,0,0.031266,0,0,0.031266,0.031266,0
4708,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.033872,0,0.033872,0,0.033872,0,0,0.033872,0.033872,0
4709,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000571,0.038041,0.000571,0.038041,0.000571,0.038041,0.000571,0.000571,0.038041,0.038041,0.000571
4710,1,1,1,1,1,1,1,1,1,1,1,1,1,0.007135,0.034393,0.007135,0.034393,0.007135,0.034393,0.007135,0.007135,0.034393,0.034393,0.007135
4711,1,1,1,1,1,1,1,1,1,1,1,1,1,0.033676,0.029703,0.033676,0.029703,0.033676,0.029703,0.033676,0.033676,0.029703,0.029703,0.033676
4712,1,1,1,1,1,1,1,1,1,1,1,1,1,0.236587,0.021365,0.236587,0.021365,0.236587,0.021365,0.236587,0.236587,0.021365,0.021365,0.236587
4713,1,1,1,1,1,1,1,1,1,1,1,1,1,0.107021,0.019802,0.107021,0.019802,0.107021,0.019802,0.107021,0.107021,0.019802,0.019802,0.107021
4714,1,1,1,1,1,1,1,1,1,1,1,1,1,0.579053,0.020844,0.579053,0.020844,0.579053,0.020844,0.579053,0.579053,0.020844,0.020844,0.579053
4715,1,1,1,1,1,1,1,1,1,1,1,1,1,0.288527,0.022408,0.288527,0.022408,0.288527,0.022408,0.288527,0.288527,0.022408,0.022408,0.288527
4716,1,1,1,1,1,1,1,1,1,1,1,1,1,0.583048,0.040646,0.583048,0.040646,0.583048,0.040646,0.583048,0.583048,0.040646,0.040646,0.583048
4717,1,1,1,1,1,1,1,1,1,1,1,1,1,0.752568,0.053153,0.752568,0.053153,0.752568,0.053153,0.752568,0.752568,0.053153,0.053153,0.752568
4718,1,1,1,1,1,1,1,1,1,1,1,1,1,0.817352,0.058364,0.817352,0.058364,0.817352,0.058364,0.817352,0.817352,0.058364,0.058364,0.817352
4719,1,1,1,1,1,1,1,1,1,1,1,1,1,0.853025,0.081292,0.853025,0.081292,0.853025,0.081292,0.853025,0.853025,0.081292,0.081292,0.853025
4720,1,1,1,1,1,1,1,1,1,1,1,1,1,0.715183,0.09432,0.715183,0.09432,0.715183,0.09432,0.715183,0.715183,0.09432,0.09432,0.715183
4721,1,1,1,1,1,1,1,1,1,1,1,1,1,0.557648,0.101094,0.557648,0.101094,0.557648,0.101094,0.557648,0.557648,0.101094,0.101094,0.557648
4722,1,1,1,1,1,1,1,1,1,1,1,1,1,0.241438,0.071391,0.241438,0.071391,0.241438,0.071391,0.241438,0.241438,0.071391,0.071391,0.241438
4723,1,1,1,1,1,1,1,1,1,1,1,1,1,0.184932,0.06149,0.184932,0.06149,0.184932,0.06149,0.184932,0.184932,0.06149,0.06149,0.184932
4724,1,1,1,1,1,1,1,1,1,1,1,1,1,0.030537,0.077124,0.030537,0.077124,0.030537,0.077124,0.030537,0.030537,0.077124,0.077124,0.030537
4725,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.110474,0,0.110474,0,0.110474,0,0,0.110474,0.110474,0
4726,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.110474,0,0.110474,0,0.110474,0,0,0.110474,0.110474,0
4727,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.104742,0,0.104742,0,0.104742,0,0,0.104742,0.104742,0
4728,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.137572,0,0.137572,0,0.137572,0,0,0.137572,0.137572,0
4729,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.180823,0,0.180823,0,0.180823,0,0,0.180823,0.180823,0
4730,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.184471,0,0.184471,0,0.184471,0,0,0.184471,0.184471,0
4731,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.150599,0,0.150599,0,0.150599,0,0,0.150599,0.150599,0
4732,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.12246,0,0.12246,0,0.12246,0,0,0.12246,0.12246,0
4733,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000285,0.097447,0.000285,0.097447,0.000285,0.097447,0.000285,0.000285,0.097447,0.097447,0.000285
4734,1,1,1,1,1,1,1,1,1,1,1,1,1,0.017409,0.0568,0.017409,0.0568,0.017409,0.0568,0.017409,0.017409,0.0568,0.0568,0.017409
4735,1,1,1,1,1,1,1,1,1,1,1,1,1,0.146975,0.026055,0.146975,0.026055,0.146975,0.026055,0.146975,0.146975,0.026055,0.026055,0.146975
4736,1,1,1,1,1,1,1,1,1,1,1,1,1,0.380708,0.027097,0.380708,0.027097,0.380708,0.027097,0.380708,0.380708,0.027097,0.027097,0.380708
4737,1,1,1,1,1,1,1,1,1,1,1,1,1,0.468322,0.046899,0.468322,0.046899,0.468322,0.046899,0.468322,0.468322,0.046899,0.046899,0.468322
4738,1,1,1,1,1,1,1,1,1,1,1,1,1,0.467751,0.055758,0.467751,0.055758,0.467751,0.055758,0.467751,0.467751,0.055758,0.055758,0.467751
4739,1,1,1,1,1,1,1,1,1,1,1,1,1,0.321918,0.059927,0.321918,0.059927,0.321918,0.059927,0.321918,0.321918,0.059927,0.059927,0.321918
4740,1,1,1,1,1,1,1,1,1,1,1,1,1,0.285103,0.112038,0.285103,0.112038,0.285103,0.112038,0.285103,0.285103,0.112038,0.112038,0.285103
4741,1,1,1,1,1,1,1,1,1,1,1,1,1,0.27226,0.19333,0.27226,0.19333,0.27226,0.19333,0.27226,0.27226,0.19333,0.19333,0.27226
4742,1,1,1,1,1,1,1,1,1,1,1,1,1,0.310502,0.170401,0.310502,0.170401,0.310502,0.170401,0.310502,0.310502,0.170401,0.170401,0.310502
4743,1,1,1,1,1,1,1,1,1,1,1,1,1,0.430651,0.152163,0.430651,0.152163,0.430651,0.152163,0.430651,0.430651,0.152163,0.152163,0.430651
4744,1,1,1,1,1,1,1,1,1,1,1,1,1,0.233447,0.161021,0.233447,0.161021,0.233447,0.161021,0.233447,0.233447,0.161021,0.161021,0.233447
4745,1,1,1,1,1,1,1,1,1,1,1,1,1,0.344178,0.152163,0.344178,0.152163,0.344178,0.152163,0.344178,0.344178,0.152163,0.152163,0.344178
4746,1,1,1,1,1,1,1,1,1,1,1,1,1,0.284817,0.119333,0.284817,0.119333,0.284817,0.119333,0.284817,0.284817,0.119333,0.119333,0.284817
4747,1,1,1,1,1,1,1,1,1,1,1,1,1,0.181792,0.113601,0.181792,0.113601,0.181792,0.113601,0.181792,0.181792,0.113601,0.113601,0.181792
4748,1,1,1,1,1,1,1,1,1,1,1,1,1,0.027968,0.144867,0.027968,0.144867,0.027968,0.144867,0.027968,0.027968,0.144867,0.144867,0.027968
4749,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.094841,0,0.094841,0,0.094841,0,0,0.094841,0.094841,0
4750,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.042731,0,0.042731,0,0.042731,0,0,0.042731,0.042731,0
4751,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.050026,0,0.050026,0,0.050026,0,0,0.050026,0.050026,0
4752,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.085461,0,0.085461,0,0.085461,0,0,0.085461,0.085461,0
4753,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.119854,0,0.119854,0,0.119854,0,0,0.119854,0.119854,0
4754,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.121939,0,0.121939,0,0.121939,0,0,0.121939,0.121939,0
4755,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.11308,0,0.11308,0,0.11308,0,0,0.11308,0.11308,0
4756,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.092757,0,0.092757,0,0.092757,0,0,0.092757,0.092757,0
4757,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000285,0.067744,0.000285,0.067744,0.000285,0.067744,0.000285,0.000285,0.067744,0.067744,0.000285
4758,1,1,1,1,1,1,1,1,1,1,1,1,1,0.031393,0.040125,0.031393,0.040125,0.031393,0.040125,0.031393,0.031393,0.040125,0.040125,0.031393
4759,1,1,1,1,1,1,1,1,1,1,1,1,1,0.192637,0.030224,0.192637,0.030224,0.192637,0.030224,0.192637,0.192637,0.030224,0.030224,0.192637
4760,1,1,1,1,1,1,1,1,1,1,1,1,1,0.378995,0.028661,0.378995,0.028661,0.378995,0.028661,0.378995,0.378995,0.028661,0.028661,0.378995
4761,1,1,1,1,1,1,1,1,1,1,1,1,1,0.545662,0.045336,0.545662,0.045336,0.545662,0.045336,0.545662,0.545662,0.045336,0.045336,0.545662
4762,1,1,1,1,1,1,1,1,1,1,1,1,1,0.709475,0.067223,0.709475,0.067223,0.709475,0.067223,0.709475,0.709475,0.067223,0.067223,0.709475
4763,1,1,1,1,1,1,1,1,1,1,1,1,1,0.831906,0.105263,0.831906,0.105263,0.831906,0.105263,0.831906,0.831906,0.105263,0.105263,0.831906
4764,1,1,1,1,1,1,1,1,1,1,1,1,1,0.522831,0.145388,0.522831,0.145388,0.522831,0.145388,0.522831,0.522831,0.145388,0.145388,0.522831
4765,1,1,1,1,1,1,1,1,1,1,1,1,1,0.200057,0.21678,0.200057,0.21678,0.200057,0.21678,0.200057,0.200057,0.21678,0.21678,0.200057
4766,1,1,1,1,1,1,1,1,1,1,1,1,1,0.439212,0.242835,0.439212,0.242835,0.439212,0.242835,0.439212,0.439212,0.242835,0.242835,0.439212
